,model,base_model,ifeval,bbh,math,mmlu-pro,gpqa,musr
1341,abacusai/Smaug-Llama-3-70B-Instruct-32K,abacusai/Smaug-Llama-3-70B-Instruct-32K,0.7761107195574409,0.4907037043446443,0.23036253776435045,0.4183104314420804,0.06152125279642054,0.12432291666666663
1342,abacusai/Smaug-Mixtral-v0.1,abacusai/Smaug-Mixtral-v0.1,0.5554428915278129,0.31919260543426764,0.0,0.2613216607565012,0.06823266219239373,0.1299322916666667
1343,abacusai/Smaug-Qwen2-72B-Instruct,abacusai/Smaug-Qwen2-72B-Instruct,0.7825303527972446,0.5626617189727525,0.37462235649546827,0.465591755319149,0.14876957494407161,0.15175781249999998
1344,abacusai/bigstral-12b-32k,abacusai/bigstral-12b-32k (Merge),0.41938057686937324,0.255569024540723,0.011329305135951661,0.1823655437352246,0.057046979865771785,0.158640625
1345,abacusai/bigyi-15b,abacusai/bigyi-15b (Merge),0.20940327220663396,0.1994022305425607,0.024924471299093656,0.2225361997635934,0.07941834451901568,0.04289322916666667
1346,abhishek/autotrain-0tmgq-5tpbg,HuggingFaceTB/SmolLM2-135M-Instruct (Merge),0.19516549422199767,0.04419022545347729,0.0,0.01595744680851063,0.01230425055928408,0.02263541666666667
1347,abhishek/autotrain-llama3-70b-orpo-v1,abhishek/autotrain-llama3-70b-orpo-v1,0.42330239320558344,0.4156536227340845,0.004531722054380665,0.013556442080378246,0.0,0.025716145833333325
1348,abhishek/autotrain-llama3-70b-orpo-v2,abhishek/autotrain-llama3-70b-orpo-v2,0.5406055931594835,0.39882198829796456,0.20694864048338368,0.424220596926714,0.058165548098433995,0.09950000000000003
1349,abhishek/autotrain-llama3-orpo-v2,abhishek/autotrain-llama3-orpo-v2,0.4371656094717572,0.043801339950675165,0.046072507552870096,0.13536125886524822,0.02237136465324381,0.05104947916666667
1350,abhishek/autotrain-vr4a1-e5mms,meta-llama/Meta-Llama-3.1-8B,0.214224923203766,0.2845661724854773,0.13821752265861026,0.2963209219858156,0.09284116331096197,0.09040625000000001
1351,abideen/MedPhi-4-14B-v1,abideen/MedPhi-4-14B-v1,0.6276834355066778,0.5557896973123448,0.24546827794561935,0.482029403073286,0.12527964205816552,0.10832291666666669
1352,adamo1139/Yi-34B-200K-AEZAKMI-v2,adamo1139/Yi-34B-200K-AEZAKMI-v2,0.4555257827010111,0.35276424955781205,0.05438066465256799,0.39032949172576836,0.1096196868008949,0.06475520833333334
1353,adriszmar/QAIMath-Qwen2.5-7B-TIES,adriszmar/QAIMath-Qwen2.5-7B-TIES,0.16853725891745014,0.05019151283406914,0.0,0.007369237588652473,0.0,0.07169791666666668
1354,agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,agentlans/Llama-3.2-1B-Instruct-CrashCourse12K,0.5395062877609188,0.09387917708519003,0.06570996978851963,0.08992686170212766,0.0,0.011968750000000005
1355,agentlans/Llama3.1-8B-drill,agentlans/Llama3.1-8B-drill (Merge),0.7651697495977339,0.28791683075355134,0.16540785498489427,0.30841829196217496,0.02348993288590602,0.04704947916666668
1356,agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout,agentlans/Qwen2.5-0.5B-Instruct-CrashCourse-dropout (Merge),0.2948831323111566,0.07227868281254662,0.0007552870090634441,0.06757904846335695,0.017897091722595054,0.011067708333333329
1357,ahmeda335/13_outOf_32_pruned_layers_llama3.1-8b,ahmeda335/13_outOf_32_pruned_layers_llama3.1-8b (Merge),0.17480728910402177,0.016778452402411426,0.0,0.014295212765957445,0.01230425055928408,0.046070312499999995
1358,ai21labs/Jamba-v0.1,ai21labs/Jamba-v0.1,0.20255920956395698,0.10722058918870277,0.011329305135951661,0.1657432033096927,0.02460850111856823,0.03710937499999999
1359,aixonlab/Aether-12b,Xclbr7/Arcanum-12b,0.23468286369056326,0.30551138311303117,0.09667673716012086,0.2677859042553191,0.0883668903803132,0.07991406250000002
1360,aixonlab/Grey-12b,Xclbr7/Arcanum-12b,0.396799381197445,0.38746043454917556,0.09365558912386707,0.3087876773049646,0.06711409395973152,0.16254427083333328
1361,akjindal53244/Llama-3.1-Storm-8B,akjindal53244/Llama-3.1-Storm-8B,0.8050616807847623,0.31494363445102697,0.16616314199395765,0.31146572104018905,0.1017897091722595,0.09116927083333329
1362,alcholjung/llama3_medical_tuned,alcholjung/llama3_medical_tuned,0.010566408241244343,0.23265089024969496,0.0022658610271903325,0.21625664893617016,0.04809843400447425,0.16852604166666665
1363,allenai/Llama-3.1-Tulu-3-70B,allenai/Llama-3.1-Tulu-3-70B (Merge),0.8379344583482937,0.45259480995204965,0.38293051359516617,0.406213061465721,0.1644295302013422,0.24316927083333337
1364,allenai/Llama-3.1-Tulu-3-70B-DPO,allenai/Llama-3.1-Tulu-3-70B-DPO (Merge),0.8281925291559727,0.45047180919508434,0.3882175226586103,0.4036273640661938,0.16778523489932887,0.2339921875
1365,allenai/Llama-3.1-Tulu-3-70B-SFT,allenai/Llama-3.1-Tulu-3-70B-SFT (Merge),0.8050616807847623,0.4202398394906459,0.3240181268882175,0.40270390070921985,0.12639821029082773,0.24493489583333333
1366,allenai/Llama-3.1-Tulu-3-8B,allenai/Llama-3.1-Tulu-3-8B (Merge),0.8254697535871487,0.16858052069402785,0.18882175226586104,0.20231235224586286,0.06263982102908276,0.10516927083333336
1367,allenai/Llama-3.1-Tulu-3-8B-DPO,allenai/Llama-3.1-Tulu-3-8B-DPO (Merge),0.8029384255996311,0.1742601622698448,0.18580060422960729,0.210900561465721,0.058165548098433995,0.10516927083333336
1368,allenai/Llama-3.1-Tulu-3-8B-RM,allenai/Llama-3.1-Tulu-3-8B-RM (Merge),0.16701352411601217,0.026496699813735508,0.0,0.009123817966903069,0.008948545861297527,0.04252083333333335
1369,allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-SFT (Merge),0.7403400754442657,0.13931208168262557,0.11404833836858005,0.2012965425531915,0.03691275167785232,0.12013020833333334
1370,allenai/OLMo-1B-hf,allenai/OLMo-1B-hf,0.21819660722438683,0.03196546312430317,0.0075528700906344415,0.01928191489361701,0.015659955257270708,0.09555989583333334
1371,allenai/OLMo-2-1124-7B-Instruct,allenai/OLMo-2-1124-7B-Instruct (Merge),0.7244034716773716,0.16326772949551835,0.06117824773413897,0.18578235815602834,0.038031319910514526,0.04687499999999999
1372,allenai/OLMo-7B-Instruct-hf,allenai/OLMo-7B-Instruct-hf,0.3472652561869174,0.13159933415267033,0.008308157099697885,0.08724881796690305,0.027964205816554788,0.043265624999999995
1373,allenai/OLMo-7B-hf,allenai/OLMo-7B-hf,0.2719273749207658,0.057619870410808315,0.0067975830815709985,0.019189568557919614,0.030201342281879207,0.020833333333333325
1374,allenai/OLMoE-1B-7B-0924,allenai/OLMoE-1B-7B-0924,0.21847143357402804,0.08308106894895778,0.011329305135951661,0.08216976950354608,0.0,0.035656250000000014
1375,allenai/OLMoE-1B-7B-0924-Instruct,allenai/OLMoE-1B-7B-0924,0.46521784420892126,0.14571562821337194,0.0,0.09731456855791962,0.02348993288590602,0.0606953125
1376,allknowingroger/Chocolatine-24B,allknowingroger/Chocolatine-24B (Merge),0.19581488229010138,0.4578594021531884,0.0,0.3962396572104019,0.10067114093959727,0.12940364583333333
1377,allknowingroger/Gemma2Slerp1-2.6B,allknowingroger/Gemma2Slerp1-2.6B (Merge),0.5354348683714766,0.19770254818005953,0.10196374622356495,0.18762928486997635,0.044742729306487705,0.16820833333333338
1378,allknowingroger/Gemma2Slerp1-27B,allknowingroger/Gemma2Slerp1-27B (Merge),0.7186332265056717,0.4837766577055401,0.24924471299093656,0.38404994089834515,0.15212527964205816,0.1935651041666666
1379,allknowingroger/Gemma2Slerp2-2.6B,allknowingroger/Gemma2Slerp2-2.6B (Merge),0.5747272791748117,0.19719838751468483,0.08987915407854985,0.18846040189125293,0.0738255033557047,0.15279687500000003
1380,allknowingroger/Gemma2Slerp2-27B,allknowingroger/Gemma2Slerp2-27B (Merge),0.7545534736720789,0.5109023389049588,0.24320241691842898,0.40251920803782504,0.15995525727069348,0.16927083333333331
1381,allknowingroger/Gemma2Slerp3-27B,allknowingroger/Gemma2Slerp3-27B (Merge),0.7426384216102164,0.4995152147746908,0.25226586102719034,0.40455082742316784,0.13982102908277402,0.19119270833333327
1382,allknowingroger/Gemma2Slerp4-27B,allknowingroger/Gemma2Slerp4-27B (Merge),0.7496575752337131,0.5077376164739926,0.22885196374622357,0.40547429078014185,0.15548098434004473,0.1517994791666667
1383,allknowingroger/GemmaSlerp-9B,allknowingroger/GemmaSlerp-9B (Merge),0.704320092909037,0.41556031529840864,0.07628398791540786,0.3511746453900709,0.12527964205816552,0.17882031249999994
1384,allknowingroger/GemmaSlerp2-9B,allknowingroger/GemmaSlerp2-9B (Merge),0.7281003293483513,0.42541032642532,0.16540785498489427,0.35985520094562645,0.13646532438478745,0.19489843749999994
1385,allknowingroger/GemmaSlerp4-10B,allknowingroger/GemmaSlerp4-10B (Merge),0.7326216660682544,0.4332865843020681,0.17447129909365558,0.36114804964539005,0.13758389261744966,0.15482031250000003
1386,allknowingroger/GemmaSlerp5-10B,allknowingroger/GemmaSlerp5-10B (Merge),0.7353444416370786,0.4353846364760333,0.19788519637462232,0.36982860520094557,0.13646532438478745,0.16764322916666669
1387,allknowingroger/GemmaStock1-27B,allknowingroger/GemmaStock1-27B (Merge),0.75090648368551,0.509901358512802,0.2590634441087613,0.4144318853427896,0.15212527964205816,0.15985937499999997
1388,allknowingroger/HomerSlerp1-7B,allknowingroger/HomerSlerp1-7B (Merge),0.4621205069216346,0.36259862847099805,0.2802114803625378,0.3893136820330969,0.09060402684563762,0.13248437500000002
1389,allknowingroger/HomerSlerp2-7B,allknowingroger/HomerSlerp2-7B (Merge),0.4486817200583342,0.3796030019842789,0.2854984894259819,0.3905141843971631,0.09284116331096197,0.12846614583333335
1390,allknowingroger/HomerSlerp3-7B,allknowingroger/HomerSlerp3-7B (Merge),0.4362668829815999,0.37290018025520133,0.2809667673716012,0.39273049645390073,0.08948545861297541,0.1437213541666667
1391,allknowingroger/HomerSlerp4-7B,allknowingroger/HomerSlerp4-7B (Merge),0.4374160560645754,0.367868341584624,0.29531722054380666,0.38580452127659565,0.09284116331096197,0.1377213541666667
1392,allknowingroger/LimyQstar-7B-slerp,allknowingroger/LimyQstar-7B-slerp (Merge),0.3491136850224072,0.3019456733112008,0.06873111782477342,0.23371010638297868,0.06487695749440718,0.10197395833333335
1393,allknowingroger/Llama3.1-60B,Removed,0.181451881009056,0.07784282802508023,0.0,0.2567043439716312,0.059284116331096204,0.0218125
1394,allknowingroger/Marco-01-slerp1-7B,allknowingroger/Marco-01-slerp1-7B (Merge),0.46811571075856506,0.3623184676022296,0.3157099697885196,0.3870050236406619,0.08948545861297541,0.14648437500000003
1395,allknowingroger/Meme-7B-slerp,allknowingroger/Meme-7B-slerp (Merge),0.5163754393897082,0.24529485949424132,0.04682779456193353,0.20111184988179664,0.04809843400447425,0.10187760416666666
1396,allknowingroger/Ministral-8B-slerp,allknowingroger/Ministral-8B-slerp (Merge),0.19608970863974257,0.2519556465134829,0.0,0.2354646867612293,0.08277404921700222,0.12399739583333334
1397,allknowingroger/MistralPhi3-11B,allknowingroger/MistralPhi3-11B (Merge),0.19429114748866338,0.4616462900339792,0.0,0.4097222222222222,0.1096196868008949,0.1223463541666667
1398,allknowingroger/Mistralmash1-7B-s,allknowingroger/Mistralmash1-7B-s (Merge),0.3961001254449306,0.3344855374433827,0.09138972809667674,0.2547650709219858,0.059284116331096204,0.11805208333333334
1399,allknowingroger/Mistralmash2-7B-s,allknowingroger/Mistralmash2-7B-s (Merge),0.4101883003763348,0.3329836428588566,0.08006042296072508,0.260582890070922,0.06375838926174497,0.1365625
1400,allknowingroger/MixTAO-19B-pass,allknowingroger/MixTAO-19B-pass (Merge),0.3814368098866563,0.31577918110916897,0.06042296072507554,0.2338947990543735,0.045861297539149914,0.19950520833333332
1401,allknowingroger/MixTaoTruthful-13B-slerp,allknowingroger/MixTaoTruthful-13B-slerp (Merge),0.41388515804731446,0.3270636246605644,0.06722054380664653,0.2333407210401891,0.045861297539149914,0.12856249999999997
1402,allknowingroger/MultiCalm-7B-slerp,allknowingroger/MultiCalm-7B-slerp (Merge),0.3926526061960044,0.3146648332199455,0.06117824773413898,0.22586066784869976,0.043624161073825496,0.12960156250000004
1403,allknowingroger/MultiMash-12B-slerp,allknowingroger/MultiMash-12B-slerp (Merge),0.39744876926554873,0.3192567710646836,0.08157099697885198,0.22973921394799057,0.03579418344519018,0.14773958333333334
1404,allknowingroger/MultiMash10-13B-slerp,allknowingroger/MultiMash10-13B-slerp (Merge),0.4162832395820867,0.3245250184104656,0.06873111782477341,0.2351876477541371,0.04809843400447425,0.1297395833333333
1405,allknowingroger/MultiMash11-13B-slerp,allknowingroger/MultiMash11-13B-slerp (Merge),0.4251009543566625,0.3259670310684399,0.0702416918429003,0.23167848699763594,0.043624161073825496,0.14026822916666665
1406,allknowingroger/MultiMash2-12B-slerp,allknowingroger/MultiMash2-12B-slerp (Merge),0.4260750364588182,0.31617950213580304,0.0634441087613293,0.22696882387706854,0.039149888143176735,0.11783593750000003
1407,allknowingroger/MultiMash5-12B-slerp,allknowingroger/MultiMash5-12B-slerp (Merge),0.4141599843969556,0.31856364255964936,0.06419939577039276,0.22530658983451538,0.03691275167785232,0.11703124999999998
1408,allknowingroger/MultiMash6-12B-slerp,allknowingroger/MultiMash6-12B-slerp (Merge),0.430046720479439,0.32403879619181003,0.07175226586102719,0.23232491134751773,0.03243847874720355,0.1252291666666667
1409,allknowingroger/MultiMash7-12B-slerp,allknowingroger/MultiMash7-12B-slerp (Merge),0.4212788733892738,0.3129815009032766,0.06873111782477342,0.2254912825059102,0.038031319910514526,0.12026822916666668
1410,allknowingroger/MultiMash8-13B-slerp,allknowingroger/MultiMash8-13B-slerp (Merge),0.4320702402957486,0.32272996615315513,0.07401812688821752,0.23620345744680848,0.05145413870246088,0.14499479166666665
1411,allknowingroger/MultiMash9-13B-slerp,allknowingroger/MultiMash9-13B-slerp (Merge),0.41878105648568026,0.3255261171624742,0.07854984894259819,0.2333407210401891,0.04026845637583895,0.14211197916666665
1412,allknowingroger/MultiMerge-7B-slerp,allknowingroger/MultiMerge-7B-slerp (Merge),0.39477586138113535,0.31803983321994556,0.06722054380664652,0.22632239952718677,0.043624161073825496,0.12330729166666671
1413,allknowingroger/Multimash3-12B-slerp,allknowingroger/Multimash3-12B-slerp (Merge),0.44371046600796993,0.32150891139161897,0.06344410876132932,0.22973921394799057,0.04026845637583895,0.13032812500000002
1414,allknowingroger/Multimerge-19B-pass,Removed,0.17730510600761534,0.020803742908537422,0.0,0.01872783687943262,0.01230425055928408,0.04303124999999999
1415,allknowingroger/MultiverseEx26-7B-slerp,allknowingroger/MultiverseEx26-7B-slerp (Merge),0.3938516469633905,0.3166377531246577,0.07477341389728095,0.226137706855792,0.043624161073825496,0.12597395833333336
1416,allknowingroger/NeuralWestSeverus-7B-slerp,allknowingroger/NeuralWestSeverus-7B-slerp (Merge),0.41356046401326263,0.33414466816623895,0.07401812688821752,0.23749630614657208,0.027964205816554788,0.15409375000000003
1417,allknowingroger/Neuralcoven-7B-slerp,allknowingroger/Neuralcoven-7B-slerp (Merge),0.3858584112377381,0.3379913505465432,0.07930513595166164,0.2548574172576832,0.04697986577181204,0.11758333333333335
1418,allknowingroger/Neuralmultiverse-7B-slerp,allknowingroger/Neuralmultiverse-7B-slerp (Merge),0.3769154731667531,0.3210018047347172,0.06646525679758308,0.22687647754137116,0.045861297539149914,0.1260520833333333
1419,allknowingroger/Ph3della5-14B,allknowingroger/Ph3della5-14B (Merge),0.4798556718396078,0.4841436428305058,0.1555891238670695,0.42080378250591016,0.12304250559284118,0.14360156249999997
1420,allknowingroger/Ph3merge-14B,allknowingroger/Ph3merge-14B (Merge),0.27012881376968667,0.48882423717858964,0.0015105740181268884,0.4012263593380615,0.1174496644295302,0.132796875
1421,allknowingroger/Ph3merge2-14B,Removed,0.17061064641817045,0.10549967885447563,0.0,0.0803228427895981,0.05480984340044745,0.06652083333333335
1422,allknowingroger/Ph3merge3-14B,Removed,0.16451570721241862,0.10391379646236162,0.0,0.07191932624113473,0.04697986577181204,0.08858072916666668
1423,allknowingroger/Ph3task1-14B,allknowingroger/Ph3task1-14B (Merge),0.4694643545791833,0.4792690847304542,0.1510574018126888,0.41489361702127653,0.13422818791946312,0.16813020833333328
1424,allknowingroger/Ph3task2-14B,allknowingroger/Ph3task2-14B (Merge),0.4713127834146731,0.44081796209064356,0.1351963746223565,0.3844193262411347,0.10738255033557048,0.16620833333333326
1425,allknowingroger/Ph3task3-14B,allknowingroger/Ph3task3-14B (Merge),0.49624219293696276,0.4799849937558212,0.15709969788519637,0.4189568557919622,0.12192393736017897,0.1495234375
1426,allknowingroger/Ph3unsloth-3B-slerp,allknowingroger/Ph3unsloth-3B-slerp (Merge),0.18944511673470835,0.3645877270267158,0.07779456193353475,0.300107121749409,0.09955257270693513,0.15430989583333338
1427,allknowingroger/Phi3mash1-17B-pass,allknowingroger/Phi3mash1-17B-pass (Merge),0.188421166948142,0.4525041934691859,0.0,0.3988253546099291,0.09284116331096197,0.14840624999999993
1428,allknowingroger/Quen2-65B,Removed,0.1757813712061774,0.0123986036838978,0.0,0.012632978723404248,0.0,0.011067708333333329
1429,allknowingroger/Qwen2.5-42B-AGI,Removed,0.19129354557019818,0.022358856564144526,0.0,0.018635490543735225,0.01342281879194629,0.022539062500000012
1430,allknowingroger/Qwen2.5-7B-task2,allknowingroger/Qwen2.5-7B-task2 (Merge),0.45270327176336567,0.3752854979009311,0.30891238670694865,0.3907912234042554,0.0883668903803132,0.13054427083333336
1431,allknowingroger/Qwen2.5-7B-task3,allknowingroger/Qwen2.5-7B-task3 (Merge),0.512903540383959,0.343859841934451,0.20996978851963746,0.38903664302600466,0.08948545861297541,0.12846614583333335
1432,allknowingroger/Qwen2.5-7B-task4,allknowingroger/Qwen2.5-7B-task4 (Merge),0.5005385709916355,0.37025268624292773,0.2673716012084592,0.39568557919621744,0.09395973154362418,0.13209375
1433,allknowingroger/Qwen2.5-7B-task7,allknowingroger/Qwen2.5-7B-task7 (Merge),0.4268995155077417,0.3751817009438029,0.02190332326283988,0.3481272163120568,0.09395973154362418,0.13036979166666668
1434,allknowingroger/Qwen2.5-7B-task8,allknowingroger/Qwen2.5-7B-task8 (Merge),0.4645185884564068,0.36092736846367507,0.30060422960725075,0.3814642434988179,0.09395973154362418,0.15297656250000002
1435,allknowingroger/Qwen2.5-slerp-14B,allknowingroger/Qwen2.5-slerp-14B (Merge),0.49282016161562425,0.49789537278094714,0.21903323262839883,0.48655437352245867,0.15659955257270694,0.19366145833333331
1436,allknowingroger/QwenSlerp12-7B,allknowingroger/QwenSlerp12-7B (Merge),0.5075577246151323,0.3641130337400265,0.2673716012084592,0.3845116725768321,0.08724832214765099,0.16134895833333335
1437,allknowingroger/QwenSlerp4-14B,allknowingroger/QwenSlerp4-14B (Merge),0.6327544249258633,0.49381240124447034,0.30966767371601206,0.4928339243498819,0.1633109619686801,0.17587760416666667
1438,allknowingroger/QwenSlerp5-14B,allknowingroger/QwenSlerp5-14B (Merge),0.7119387669162268,0.4738764037444587,0.33157099697885195,0.4878472222222222,0.15324384787472037,0.17809375000000002
1439,allknowingroger/QwenSlerp6-14B,allknowingroger/QwenSlerp6-14B (Merge),0.6866846633598851,0.4758831657605246,0.3413897280966767,0.48950945626477543,0.1644295302013422,0.1832109375
1440,allknowingroger/QwenStock1-14B,allknowingroger/QwenStock1-14B (Merge),0.5634117474966422,0.5007629311887721,0.2938066465256798,0.49089465130023646,0.16890380313199105,0.18787760416666668
1441,allknowingroger/QwenStock2-14B,allknowingroger/QwenStock2-14B (Merge),0.5563427261887348,0.505982763137811,0.2990936555891239,0.48950945626477543,0.17225950782997765,0.1928385416666666
1442,allknowingroger/QwenStock3-14B,allknowingroger/QwenStock3-14B (Merge),0.5615134509767417,0.5057667411796287,0.29682779456193353,0.4920028073286053,0.17114093959731544,0.1911328125
1443,allknowingroger/Qwenslerp2-14B,allknowingroger/Qwenslerp2-14B (Merge),0.5007136619724553,0.5030369191199753,0.3021148036253777,0.4892324172576833,0.15771812080536915,0.1888385416666666
1444,allknowingroger/Qwenslerp2-7B,allknowingroger/Qwenslerp2-7B (Merge),0.5294396645345462,0.37437245340819275,0.3187311178247734,0.3906065307328605,0.08389261744966443,0.12817187500000002
1445,allknowingroger/Qwenslerp3-14B,allknowingroger/Qwenslerp3-14B (Merge),0.5052349986923584,0.4980982854016478,0.29456193353474325,0.4883089539007093,0.16666666666666663,0.18017187499999995
1446,allknowingroger/Qwenslerp3-7B,allknowingroger/Qwenslerp3-7B (Merge),0.501837347127843,0.3715398413723134,0.2824773413897281,0.39356161347517726,0.09955257270693513,0.14972135416666668
1447,allknowingroger/ROGERphi-7B-slerp,allknowingroger/ROGERphi-7B-slerp (Merge),0.3861332375873792,0.3281903240379116,0.07326283987915408,0.22807697990543732,0.05145413870246088,0.1753307291666667
1448,allknowingroger/RogerMerge-7B-slerp,allknowingroger/RogerMerge-7B-slerp (Merge),0.39330199426410817,0.3198716596760703,0.06797583081570997,0.22558362884160757,0.04026845637583895,0.1293072916666667
1449,allknowingroger/Rombos-LLM-V2.5-Qwen-42b,Removed,0.1879213819332704,0.026076397138426678,0.0,0.018635490543735225,0.016778523489932917,0.024166666666666684
1450,allknowingroger/Strangecoven-7B-slerp,allknowingroger/Strangecoven-7B-slerp (Merge),0.37464261492839,0.34832235357083774,0.0755287009063444,0.2627068557919622,0.05257270693512303,0.10419010416666667
